Date,Store_ID,Product_ID,Category,Region,Holiday,Promotion,Weather,Temperature,Fuel_Price,CPI,Unemployment,Inventory,Price,Competitor_Price,Discount,Customers,Sales
2023-08-15,15,1166,Grocery,South,1,1,Cloudy,10.6,111.21,272.11,3.08,953,308.01,287.88,0,134,60
2023-08-16,20,1183,Sports,East,1,1,Rainy,23.8,88.73,216.26,7.69,658,824.45,758.88,32,359,170
2023-08-17,24,1144,Sports,East,1,0,Rainy,11.9,119.53,256.87,10.75,287,1329.43,1449.66,41,172,26
2023-08-18,16,1015,Beauty,West,1,0,Cloudy,10.8,99.89,215.47,11.16,434,807.14,732.13,45,312,60
2023-08-19,13,1088,Sports,South,1,1,Cloudy,19.0,86.8,258.91,8.02,320,240.33,222.45,16,391,177
2023-08-20,12,1175,Clothing,North,0,1,Sunny,32.3,92.28,274.57,5.98,286,1191.86,1183.22,7,260,86
2023-08-21,4,1163,Toys,North,1,0,Cloudy,13.6,107.23,243.58,6.72,911,1715.77,1591.33,12,195,24
2023-08-22,30,1037,Clothing,South,0,1,Rainy,28.9,87.07,256.14,3.04,300,458.3,483.37,36,411,160
2023-08-23,11,1126,Beauty,North,0,1,Cloudy,22.9,97.16,237.29,3.04,566,438.86,427.72,0,476,182
2023-08-24,13,1005,Sports,North,0,0,Cloudy,36.3,92.48,192.32,7.53,333,375.69,400.02,19,168,36
2023-08-25,30,1187,Toys,East,1,0,Rainy,39.9,99.61,270.01,4.48,948,1840.5,1804.94,14,134,21
2023-08-26,47,1006,Toys,South,0,1,Cloudy,29.5,81.49,285.19,5.3,567,1265.11,1288.87,3,358,137
2023-08-27,7,1168,Beauty,North,0,0,Rainy,23.3,84.94,210.33,9.32,230,1405.62,1442.25,19,235,21
2023-08-28,18,1160,Toys,South,1,0,Cloudy,31.6,84.71,193.68,3.96,223,1237.55,1306.35,33,123,2
2023-08-29,23,1181,Furniture,East,0,0,Cloudy,24.9,88.31,291.97,5.98,22,74.86,68.71,7,447,54
2023-08-30,6,1200,Toys,North,0,1,Cloudy,16.9,119.55,215.52,7.18,122,1635.7,1758.1,18,204,70
2023-08-31,44,1081,Furniture,North,0,0,Sunny,35.6,106.53,200.46,6.22,468,1912.42,1823.8,46,67,0
2023-09-01,8,1103,Furniture,West,1,1,Cloudy,35.5,112.0,257.86,10.17,135,308.4,322.37,10,73,36
2023-09-02,27,1152,Furniture,West,0,1,Rainy,28.3,114.5,285.59,9.55,933,304.78,330.41,7,474,184
2023-09-03,17,1168,Clothing,North,0,1,Cloudy,25.7,108.02,191.43,8.96,274,989.76,1022.17,41,217,76
2023-09-04,10,1143,Toys,North,0,0,Cloudy,35.5,114.07,284.33,3.67,523,675.24,652.4,17,45,0
2023-09-05,25,1104,Beauty,South,0,1,Rainy,34.0,97.92,282.79,7.02,141,1962.31,2058.56,1,72,27
2023-09-06,26,1106,Electronics,North,0,1,Cloudy,26.9,106.18,234.74,6.07,865,155.84,147.2,29,189,53
2023-09-07,31,1184,Sports,East,1,0,Sunny,32.8,88.87,220.96,10.47,839,619.37,622.09,44,74,0
2023-09-08,3,1043,Furniture,South,1,0,Rainy,28.3,87.5,291.63,6.54,488,1657.88,1555.28,21,75,8
2023-09-09,41,1173,Toys,North,1,1,Cloudy,27.7,100.17,295.66,3.04,773,144.71,157.31,37,267,105
2023-09-10,33,1200,Grocery,South,0,0,Rainy,29.7,104.25,218.62,10.93,448,1960.03,2123.07,48,147,3
2023-09-11,19,1116,Beauty,South,0,1,Cloudy,31.0,109.94,215.87,9.31,901,662.13,693.49,35,343,152
2023-09-12,14,1052,Grocery,East,1,0,Cloudy,29.5,118.33,240.47,9.25,350,1435.19,1510.04,35,265,21
2023-09-13,46,1107,Sports,East,1,0,Cloudy,13.2,95.23,186.37,3.51,293,1512.86,1410.27,18,369,56
2023-09-14,17,1038,Beauty,North,1,0,Cloudy,11.0,112.56,192.3,10.81,777,1145.68,1082.51,41,307,39
2023-09-15,45,1074,Sports,North,1,1,Rainy,38.7,119.03,217.52,7.97,33,1500.16,1411.08,49,460,199
2023-09-16,29,1058,Sports,East,0,0,Rainy,23.5,119.34,188.94,11.66,772,1052.0,1026.16,27,162,11
2023-09-17,38,1066,Electronics,East,1,0,Sunny,14.6,92.91,186.1,11.39,650,1694.12,1626.75,50,313,45
2023-09-18,36,1092,Electronics,East,0,0,Cloudy,12.0,100.21,229.91,7.83,114,731.34,787.42,42,189,11
2023-09-19,49,1159,Toys,West,0,0,Cloudy,20.4,89.61,257.07,11.27,269,1919.85,1989.94,20,215,33
2023-09-20,8,1099,Clothing,East,0,1,Cloudy,34.1,97.82,185.26,11.08,217,674.61,618.26,6,105,57
2023-09-21,35,1002,Sports,North,0,0,Cloudy,22.7,84.16,244.53,9.32,779,1561.65,1607.43,4,402,56
2023-09-22,44,1040,Electronics,West,1,0,Sunny,12.2,87.12,210.23,3.63,861,493.91,470.07,24,250,35
2023-09-23,2,1100,Sports,North,0,0,Cloudy,27.6,108.04,188.71,11.35,128,615.18,638.05,38,64,0
2023-09-24,19,1196,Furniture,West,1,0,Rainy,14.7,88.79,269.61,10.17,889,1114.16,1216.69,9,172,21
2023-09-25,47,1166,Clothing,North,0,0,Sunny,10.2,103.87,244.46,11.52,332,459.6,481.79,46,196,0
2023-09-26,14,1106,Sports,South,0,0,Sunny,28.5,90.11,193.75,9.04,600,1711.89,1832.2,35,256,25
2023-09-27,43,1018,Clothing,North,0,1,Rainy,20.7,106.85,208.14,5.57,91,1805.23,1739.44,28,188,63
2023-09-28,40,1169,Clothing,South,1,1,Rainy,15.1,92.53,274.28,9.41,676,900.44,961.69,8,367,160
2023-09-29,30,1115,Clothing,East,1,0,Sunny,29.4,83.28,213.67,10.44,932,1100.31,1048.21,40,59,0
2023-09-30,47,1020,Electronics,North,1,0,Sunny,26.5,101.74,299.85,7.25,813,339.83,332.52,49,321,48
2023-10-01,30,1129,Toys,North,1,1,Cloudy,10.3,89.56,295.68,11.84,720,373.39,374.45,28,101,28
2023-10-02,12,1145,Toys,South,1,1,Sunny,16.6,99.51,187.54,6.32,63,1353.74,1358.58,50,204,59
2023-10-03,3,1011,Sports,East,0,1,Cloudy,17.9,101.77,200.86,8.88,394,1195.97,1291.22,4,284,126
2023-10-04,17,1097,Grocery,West,1,1,Rainy,33.8,115.49,180.79,10.94,470,372.93,341.39,41,163,62
2023-10-05,24,1155,Sports,North,0,1,Rainy,31.6,99.26,237.46,4.9,185,1312.16,1288.78,15,42,18
2023-10-06,9,1147,Toys,South,0,0,Cloudy,14.4,86.65,290.69,7.65,435,1218.75,1234.25,1,469,67
2023-10-07,19,1022,Grocery,West,1,1,Sunny,16.6,96.43,197.13,8.24,805,404.67,417.59,16,105,27
2023-10-08,47,1176,Clothing,West,0,0,Rainy,21.6,84.34,204.28,10.74,536,1384.52,1474.93,38,69,8
2023-10-09,39,1010,Beauty,North,0,1,Cloudy,13.9,104.14,279.3,11.07,813,1373.19,1354.38,26,209,95
2023-10-10,3,1179,Toys,West,0,1,Rainy,20.5,112.18,288.94,10.53,609,240.55,222.94,30,412,157
2023-10-11,19,1154,Toys,West,1,0,Sunny,31.3,111.58,249.36,4.06,27,781.31,735.28,20,229,59
2023-10-12,24,1028,Grocery,West,1,1,Cloudy,22.7,94.63,213.07,9.13,793,447.2,451.86,35,267,115
2023-10-13,31,1065,Clothing,East,1,0,Cloudy,13.6,89.19,273.97,11.54,122,468.19,458.88,21,430,91
2023-10-14,36,1158,Sports,North,0,1,Cloudy,10.2,83.64,197.44,11.33,465,221.87,211.36,23,60,4
2023-10-15,26,1158,Sports,East,0,0,Cloudy,24.8,80.43,282.07,11.38,550,607.71,551.02,38,281,20
2023-10-16,34,1179,Grocery,South,0,1,Sunny,29.7,119.03,190.42,5.48,429,738.6,723.11,37,122,21
2023-10-17,5,1024,Toys,East,1,1,Rainy,16.8,118.52,234.57,6.64,24,559.16,548.77,6,306,134
2023-10-18,5,1129,Clothing,East,0,1,Cloudy,34.4,103.0,263.3,11.69,596,993.08,942.09,21,417,149
2023-10-19,38,1008,Furniture,North,1,0,Rainy,29.0,119.77,261.23,5.07,343,854.23,829.13,34,24,0
2023-10-20,45,1068,Grocery,East,0,1,Cloudy,32.5,93.68,246.55,4.61,341,739.4,797.71,17,113,54
2023-10-21,13,1128,Sports,South,0,0,Rainy,16.2,88.11,209.96,8.57,179,1568.93,1449.65,5,366,48
2023-10-22,43,1127,Toys,North,0,1,Rainy,28.6,99.69,298.24,11.07,909,585.73,548.58,48,488,170
2023-10-23,49,1148,Grocery,North,1,1,Cloudy,11.0,93.89,283.25,9.98,488,1954.19,2031.67,29,181,72
2023-10-24,45,1003,Electronics,South,1,0,Rainy,20.8,114.47,202.46,5.37,295,969.12,991.04,23,114,9
2023-10-25,45,1193,Clothing,East,1,1,Rainy,15.4,85.25,249.11,5.06,122,1455.59,1544.12,35,241,98
2023-10-26,25,1051,Grocery,South,1,0,Sunny,22.6,85.38,287.19,8.68,566,1455.09,1538.13,19,148,11
2023-10-27,26,1026,Sports,South,0,0,Rainy,24.3,105.19,233.98,6.01,389,752.6,761.25,16,196,19
2023-10-28,2,1106,Electronics,East,0,0,Rainy,20.7,106.93,238.5,9.63,930,202.89,207.5,29,343,62
2023-10-29,41,1087,Furniture,West,0,0,Sunny,20.3,92.54,258.36,9.39,639,1307.06,1247.26,28,419,49
2023-10-30,24,1192,Toys,West,1,0,Sunny,35.6,85.0,208.16,5.26,781,1416.36,1297.4,10,223,44
2023-10-31,31,1141,Electronics,North,1,0,Sunny,17.9,86.21,258.58,10.97,336,497.24,520.87,28,340,61
2023-11-01,9,1034,Toys,South,0,0,Cloudy,20.7,116.61,283.71,7.2,911,1104.14,1053.88,28,89,20
2023-11-02,12,1152,Toys,West,1,1,Rainy,24.4,89.09,190.75,5.77,442,556.62,534.75,0,287,126
2023-11-03,49,1035,Clothing,East,1,0,Cloudy,37.7,117.88,237.25,3.08,460,1606.03,1637.19,50,23,0
2023-11-04,36,1112,Furniture,South,0,1,Rainy,16.6,83.17,255.04,7.65,839,1824.41,1936.64,43,159,48
2023-11-05,19,1167,Sports,East,1,0,Sunny,15.5,91.58,256.43,8.56,298,1415.92,1413.65,20,29,15
2023-11-06,2,1048,Electronics,East,1,0,Cloudy,23.2,80.33,190.82,3.13,242,716.73,689.72,31,210,54
2023-11-07,30,1179,Beauty,North,1,0,Sunny,11.7,111.03,188.57,7.23,216,1796.61,1706.81,24,444,108
2023-11-08,46,1064,Furniture,West,0,0,Sunny,23.8,110.84,242.54,11.84,504,808.79,883.4,20,101,11
2023-11-09,41,1187,Electronics,North,1,1,Cloudy,19.0,94.42,186.25,9.0,135,510.13,503.41,0,105,50
2023-11-10,26,1063,Electronics,North,1,0,Rainy,33.1,89.95,239.99,9.17,366,1865.16,2050.55,40,50,0
2023-11-11,4,1092,Sports,South,0,0,Rainy,17.0,119.27,274.63,9.81,844,1789.0,1872.43,1,372,43
2023-11-12,17,1011,Furniture,West,1,1,Sunny,27.0,101.74,218.84,7.22,908,1671.13,1809.66,35,102,46
2023-11-13,5,1136,Grocery,West,1,1,Cloudy,21.0,80.03,256.56,6.41,209,1771.72,1814.15,23,417,174
2023-11-14,5,1169,Toys,West,0,1,Cloudy,14.6,91.33,229.18,5.9,118,1070.24,977.49,8,111,35
2023-11-15,3,1052,Electronics,West,0,0,Sunny,27.1,113.45,258.95,7.73,738,1201.09,1092.77,14,330,44
2023-11-16,14,1168,Furniture,North,1,0,Rainy,26.7,117.53,229.91,6.32,745,163.69,167.52,33,40,0
2023-11-17,47,1019,Beauty,East,0,0,Cloudy,12.9,109.01,243.8,4.71,558,1330.91,1349.55,11,305,42
2023-11-18,7,1197,Sports,East,1,1,Sunny,15.0,87.22,228.19,6.04,181,1091.11,1112.91,22,482,199
2023-11-19,21,1141,Clothing,East,1,1,Cloudy,19.7,89.63,245.48,6.38,583,1855.99,1764.71,28,249,103
2023-11-20,3,1073,Toys,North,0,1,Sunny,19.0,88.88,282.69,3.2,861,1889.53,2011.34,35,281,101
2023-11-21,36,1147,Toys,South,0,0,Rainy,20.7,85.54,224.05,8.24,258,549.68,527.73,36,224,16
2023-11-22,5,1186,Clothing,West,0,1,Cloudy,31.1,112.78,191.44,8.78,58,1475.04,1497.54,5,419,163
2023-11-23,4,1198,Clothing,East,1,1,Sunny,36.1,89.07,258.33,8.42,31,1286.08,1320.08,3,176,69
2023-11-24,37,1039,Clothing,South,0,0,Cloudy,31.9,95.72,233.47,8.36,536,225.66,222.59,50,221,16
2023-11-25,10,1034,Clothing,North,1,0,Cloudy,22.0,83.4,240.22,9.96,153,1535.96,1530.1,12,269,39
2023-11-26,36,1158,Sports,South,0,0,Rainy,33.3,92.94,290.9,3.81,707,856.49,833.41,12,184,31
2023-11-27,23,1153,Sports,North,1,0,Rainy,28.5,119.61,233.07,4.31,65,1852.22,1753.49,43,211,38
2023-11-28,6,1029,Sports,North,0,0,Rainy,10.4,107.75,193.35,7.05,43,697.16,730.63,13,124,28
2023-11-29,35,1134,Beauty,East,1,0,Cloudy,31.0,80.74,249.96,8.97,64,548.14,499.92,12,424,78
2023-11-30,30,1168,Electronics,North,1,1,Cloudy,35.6,106.4,283.71,3.17,908,1772.63,1732.4,24,280,111
2023-12-01,46,1026,Clothing,West,0,0,Sunny,25.0,98.32,291.16,3.19,273,1848.43,1776.31,31,221,23
2023-12-02,44,1091,Clothing,East,0,1,Sunny,28.8,115.15,286.85,10.33,50,1891.07,2060.93,14,97,32
2023-12-03,22,1101,Sports,South,0,1,Cloudy,38.8,104.5,255.06,5.05,266,1167.15,1149.98,19,485,179
2023-12-04,9,1053,Sports,South,0,0,Rainy,30.7,115.95,289.15,6.87,950,1952.76,1814.17,36,489,55
2023-12-05,11,1082,Electronics,North,0,1,Sunny,31.8,110.62,285.62,6.73,441,641.53,673.04,40,497,186
2023-12-06,13,1028,Grocery,South,0,1,Cloudy,27.0,89.24,207.86,9.19,387,204.98,216.45,8,277,102
2023-12-07,39,1121,Sports,East,0,1,Rainy,24.2,86.55,207.15,6.68,35,1854.6,2021.59,14,400,152
2023-12-08,14,1017,Grocery,West,1,1,Rainy,36.6,97.1,273.15,8.47,864,791.73,762.1,39,500,207
2023-12-09,48,1147,Toys,North,0,1,Rainy,34.8,81.7,299.5,7.67,425,1968.47,1787.08,24,284,108
2023-12-10,13,1075,Furniture,West,1,1,Rainy,15.0,91.78,290.28,9.21,945,327.37,348.97,28,66,0
2023-12-11,47,1129,Electronics,South,0,1,Rainy,19.7,81.0,234.44,11.07,937,443.77,439.75,16,185,61
2023-12-12,11,1184,Sports,North,0,0,Cloudy,23.5,94.52,242.86,6.46,830,1951.62,1995.36,10,213,8
2023-12-13,36,1098,Electronics,South,1,0,Sunny,36.1,87.15,265.45,6.78,336,1473.82,1609.7,18,340,71
2023-12-14,13,1001,Toys,East,0,1,Rainy,35.7,101.74,180.69,10.94,263,472.9,487.98,29,229,102
2023-12-15,29,1021,Toys,North,0,1,Cloudy,28.9,112.8,204.92,4.66,76,1323.89,1201.22,2,361,131
2023-12-16,22,1023,Electronics,North,1,0,Sunny,30.2,104.44,262.98,8.35,826,1146.25,1253.15,47,316,42
2023-12-17,24,1010,Electronics,East,1,1,Rainy,34.6,110.34,281.2,3.58,502,312.36,324.52,17,188,67
2023-12-18,45,1054,Toys,North,0,0,Rainy,31.7,104.19,274.58,9.36,457,1237.25,1191.84,33,314,35
2023-12-19,40,1091,Grocery,West,1,1,Sunny,36.5,89.31,214.86,4.74,141,96.77,99.2,7,397,186
2023-12-20,27,1106,Electronics,East,1,0,Sunny,29.2,107.6,210.53,3.61,327,1038.04,1001.49,0,78,0
2023-12-21,44,1086,Clothing,West,0,0,Sunny,19.9,93.52,260.7,11.25,836,119.34,110.65,9,341,29
2023-12-22,22,1119,Beauty,West,0,1,Cloudy,31.7,92.62,244.31,4.87,721,696.85,754.85,50,201,70
2023-12-23,5,1039,Clothing,North,1,1,Cloudy,26.0,86.64,252.68,4.69,139,1735.96,1823.29,45,459,192
2023-12-24,27,1023,Furniture,South,1,1,Rainy,16.5,92.09,193.47,10.06,816,444.09,407.91,32,32,7
2023-12-25,31,1129,Grocery,South,1,1,Cloudy,36.2,92.41,219.28,9.93,120,1653.17,1798.0,43,87,27
2023-12-26,25,1183,Beauty,North,0,1,Sunny,30.6,103.77,190.45,7.2,67,251.05,264.41,47,179,60
2023-12-27,2,1148,Beauty,East,0,1,Sunny,15.8,91.07,218.3,6.97,140,581.68,541.83,7,27,21
2023-12-28,7,1053,Toys,East,1,1,Sunny,38.3,112.16,248.89,4.54,338,1245.86,1205.68,28,45,8
2023-12-29,9,1008,Furniture,North,0,1,Sunny,12.6,95.68,264.56,11.02,664,1680.54,1747.55,39,202,62
2023-12-30,46,1195,Sports,North,1,0,Sunny,34.4,116.79,236.19,7.1,720,1306.62,1376.26,30,138,35
2023-12-31,15,1037,Beauty,East,1,1,Sunny,31.0,106.61,274.65,10.94,484,1000.64,913.66,7,199,68
2024-01-01,19,1197,Clothing,South,0,1,Cloudy,33.9,93.03,257.93,10.13,565,948.9,966.08,15,337,132
2024-01-02,16,1141,Grocery,West,1,0,Rainy,16.2,107.76,231.74,11.82,600,1585.29,1599.41,15,108,14
2024-01-03,46,1147,Beauty,West,0,1,Rainy,26.7,112.88,201.14,11.6,91,1216.61,1261.75,38,414,150
2024-01-04,25,1084,Furniture,North,0,0,Sunny,36.6,116.13,256.34,3.0,170,1338.72,1326.13,18,219,19
2024-01-05,14,1175,Clothing,East,1,1,Cloudy,39.5,93.77,190.71,3.07,542,838.18,775.74,18,51,10
2024-01-06,24,1141,Electronics,North,1,0,Rainy,36.0,89.41,264.27,6.55,345,1437.96,1410.94,27,299,53
2024-01-07,9,1049,Toys,West,1,1,Sunny,18.7,114.91,195.07,3.1,683,80.63,84.2,31,356,156
2024-01-08,28,1035,Electronics,South,1,1,Cloudy,28.1,97.03,201.58,7.58,585,1649.14,1611.12,14,115,46
2024-01-09,32,1188,Grocery,East,1,1,Sunny,39.3,102.73,264.59,4.02,513,1925.39,1763.68,46,394,164
2024-01-10,34,1193,Beauty,East,1,0,Cloudy,36.7,83.54,236.69,9.68,704,202.26,207.67,37,179,8
2024-01-11,35,1200,Electronics,West,1,1,Cloudy,32.0,96.84,295.27,10.18,316,376.64,391.33,38,403,155
2024-01-12,20,1187,Beauty,East,0,1,Cloudy,15.1,82.06,298.84,10.28,659,103.23,102.92,8,278,124
2024-01-13,17,1034,Toys,East,1,1,Sunny,32.2,104.15,289.22,9.65,694,920.97,977.67,16,420,192
2024-01-14,45,1061,Furniture,South,0,1,Sunny,39.0,103.82,278.61,10.54,790,1987.49,2094.96,15,358,125
2024-01-15,14,1148,Sports,East,0,1,Sunny,11.6,98.56,237.15,7.29,991,1517.23,1527.1,24,369,145
2024-01-16,46,1100,Furniture,East,0,1,Sunny,18.7,111.89,225.84,5.84,562,1381.61,1254.78,34,346,116
2024-01-17,40,1167,Beauty,East,1,1,Rainy,34.1,90.21,250.1,7.15,711,1510.73,1581.53,37,414,190
2024-01-18,13,1134,Clothing,South,1,0,Cloudy,10.3,82.72,229.35,7.73,721,919.59,867.99,18,148,24
2024-01-19,6,1015,Toys,South,0,0,Sunny,35.7,85.2,258.77,11.1,599,1616.24,1514.34,7,376,56
2024-01-20,12,1065,Clothing,West,0,1,Rainy,33.1,107.69,260.11,9.93,283,365.83,334.66,49,51,0
2024-01-21,4,1067,Beauty,East,0,1,Sunny,24.8,117.14,253.24,4.61,523,261.44,263.56,27,131,50
2024-01-22,40,1165,Electronics,West,1,0,Sunny,12.2,102.85,210.07,7.01,938,1020.52,1051.72,0,497,109
2024-01-23,10,1180,Clothing,West,0,1,Rainy,23.1,113.76,273.71,10.07,573,490.4,479.06,44,438,164
2024-01-24,50,1124,Electronics,East,1,1,Rainy,11.7,119.88,257.65,6.29,893,1923.8,1762.38,29,409,176
2024-01-25,12,1142,Electronics,West,0,1,Cloudy,21.7,84.27,262.66,7.38,926,1283.94,1344.37,8,38,0
2024-01-26,13,1007,Sports,South,1,1,Sunny,33.8,105.74,239.96,11.68,851,926.15,1017.99,2,193,102
2024-01-27,3,1104,Electronics,South,1,0,Cloudy,27.4,116.99,184.43,4.27,689,87.17,94.27,39,43,2
2024-01-28,16,1180,Sports,South,0,0,Cloudy,11.5,92.29,275.24,7.11,194,1678.94,1532.52,6,78,0
2024-01-29,15,1017,Beauty,South,1,1,Cloudy,30.4,92.97,297.1,8.18,160,677.1,740.03,13,411,181
2024-01-30,3,1152,Grocery,East,0,0,Rainy,14.2,96.61,263.56,7.98,469,525.11,533.72,8,71,11
2024-01-31,25,1200,Grocery,North,1,0,Sunny,10.2,117.05,264.81,8.34,310,861.63,914.61,49,263,24
2024-02-01,45,1033,Grocery,South,1,1,Rainy,17.2,86.98,263.0,8.37,754,1024.78,1117.07,40,443,189
2024-02-02,1,1143,Grocery,South,0,0,Cloudy,20.9,110.45,244.77,4.97,808,1271.61,1197.38,3,119,7
2024-02-03,8,1039,Sports,West,1,0,Sunny,30.1,81.72,257.38,5.57,465,540.19,552.81,48,252,51
2024-02-04,35,1046,Grocery,North,1,0,Sunny,36.9,108.86,251.12,5.93,223,1506.82,1626.88,14,418,83
2024-02-05,8,1084,Grocery,North,0,1,Sunny,21.3,88.83,236.52,7.36,931,899.94,848.85,39,252,93
2024-02-06,30,1185,Grocery,East,1,0,Rainy,13.8,107.69,187.16,4.23,892,957.79,942.13,48,195,33
2024-02-07,15,1076,Toys,South,0,0,Sunny,22.4,100.87,283.46,4.95,504,1682.13,1607.84,46,239,21
2024-02-08,21,1112,Toys,South,0,0,Rainy,39.4,81.6,236.48,9.92,54,880.11,861.51,44,440,45
2024-02-09,7,1116,Furniture,South,0,0,Cloudy,32.0,118.0,195.93,5.66,683,1997.96,1804.53,42,176,19
2024-02-10,37,1192,Toys,North,1,1,Sunny,36.2,96.21,274.78,6.33,495,1422.61,1280.74,40,56,22
2024-02-11,25,1177,Clothing,North,1,1,Rainy,30.9,104.5,249.03,4.86,721,207.87,223.7,47,497,232
2024-02-12,44,1094,Electronics,North,1,1,Rainy,28.6,94.62,201.03,8.03,88,1143.48,1206.05,8,191,91
2024-02-13,16,1139,Electronics,West,0,0,Rainy,20.6,90.69,261.63,5.49,84,776.99,769.59,32,289,39
2024-02-14,35,1174,Beauty,East,1,1,Cloudy,38.4,112.35,292.91,3.59,933,1773.76,1627.36,25,479,198
2024-02-15,12,1074,Electronics,North,0,1,Sunny,30.9,99.85,285.0,7.69,662,94.25,92.68,43,297,116
2024-02-16,27,1114,Sports,North,1,0,Sunny,10.7,112.08,280.19,7.68,363,852.8,825.99,41,422,67
2024-02-17,21,1125,Toys,West,1,1,Cloudy,14.0,111.57,200.61,5.34,515,775.21,742.36,3,95,35
2024-02-18,11,1159,Grocery,East,0,0,Cloudy,30.8,106.65,198.42,5.14,62,1987.86,2017.49,28,153,23
2024-02-19,24,1048,Grocery,North,1,1,Sunny,21.2,101.59,199.51,5.71,962,98.6,107.1,49,94,49
2024-02-20,10,1002,Sports,East,1,1,Rainy,39.1,110.17,299.29,9.0,838,1152.2,1245.96,28,193,71
2024-02-21,45,1029,Sports,West,0,0,Cloudy,26.5,92.32,228.2,10.57,476,746.92,720.98,38,348,44
2024-02-22,50,1072,Grocery,North,0,1,Cloudy,30.1,83.5,241.41,4.75,345,1226.19,1229.02,3,485,204
2024-02-23,43,1093,Furniture,South,1,1,Rainy,21.2,91.39,222.16,11.8,915,1144.01,1078.96,28,399,189
2024-02-24,19,1042,Beauty,West,1,0,Cloudy,27.9,85.75,216.39,11.9,557,1973.94,1802.65,37,407,69
2024-02-25,25,1023,Electronics,West,1,1,Sunny,26.7,108.41,270.63,4.23,210,1672.95,1602.51,31,41,12
2024-02-26,38,1078,Furniture,West,0,0,Sunny,14.6,92.01,256.87,8.73,147,1324.94,1429.0,26,111,1
2024-02-27,32,1177,Sports,South,0,0,Rainy,24.8,118.83,251.87,6.26,512,1152.87,1237.8,40,371,28
2024-02-28,8,1096,Toys,North,1,0,Cloudy,11.8,92.79,285.4,4.22,187,153.13,148.88,40,486,87
2024-02-29,23,1013,Clothing,East,0,0,Cloudy,15.5,83.78,270.32,7.89,913,666.61,712.61,19,158,11
2024-03-01,7,1137,Toys,East,0,0,Sunny,25.5,94.92,238.19,6.06,952,367.91,347.15,32,133,0
2024-03-02,13,1144,Toys,North,1,1,Sunny,13.5,85.25,182.09,6.13,727,757.01,805.01,38,287,118
2024-03-03,46,1078,Electronics,North,0,0,Cloudy,14.3,89.06,195.04,4.17,100,878.37,924.58,7,59,0
2024-03-04,2,1199,Furniture,West,0,0,Sunny,11.0,106.39,251.18,7.22,950,543.37,496.23,42,25,0
2024-03-05,39,1053,Toys,South,0,1,Sunny,12.7,113.83,293.02,11.54,376,736.8,789.13,49,393,125
2024-03-06,40,1062,Toys,North,0,0,Cloudy,16.5,87.66,213.82,11.11,570,58.44,61.07,13,491,54
2024-03-07,24,1179,Toys,South,1,0,Sunny,35.0,119.25,230.89,7.63,437,270.05,296.22,7,258,49
2024-03-08,8,1134,Grocery,West,1,1,Cloudy,31.7,83.29,239.25,6.46,487,1220.76,1174.86,28,135,44
2024-03-09,28,1049,Beauty,North,1,1,Sunny,10.4,106.97,260.65,6.57,555,1334.17,1223.44,9,222,94
2024-03-10,26,1178,Toys,North,0,0,Rainy,39.3,93.55,251.4,11.92,145,504.1,496.51,31,162,16
2024-03-11,38,1070,Beauty,West,1,1,Cloudy,28.1,96.18,238.14,5.51,806,936.54,865.77,31,274,97
2024-03-12,15,1161,Grocery,North,0,0,Sunny,24.9,81.07,201.49,8.44,354,347.84,356.32,6,409,74
2024-03-13,50,1127,Beauty,West,0,1,Cloudy,24.9,100.19,245.09,10.29,573,1115.91,1216.92,2,240,103
2024-03-14,8,1099,Furniture,East,1,1,Rainy,11.1,87.07,259.13,10.01,925,1426.82,1424.39,8,179,75
2024-03-15,8,1146,Sports,West,1,1,Cloudy,35.6,100.27,226.97,7.45,406,1253.03,1216.13,18,184,66
2024-03-16,4,1008,Toys,North,0,1,Rainy,34.3,103.36,271.82,8.63,409,239.83,232.4,22,230,76
2024-03-17,16,1061,Sports,East,0,0,Rainy,13.4,86.79,244.61,3.34,693,1733.57,1757.16,26,156,27
2024-03-18,2,1179,Furniture,North,1,1,Cloudy,21.7,102.9,277.0,3.9,711,451.52,451.22,48,361,140
2024-03-19,24,1112,Grocery,West,0,0,Rainy,18.0,91.89,248.82,10.24,659,1498.63,1376.33,37,68,10
2024-03-20,38,1087,Clothing,North,1,1,Sunny,20.4,83.07,278.85,7.54,327,894.18,901.32,12,232,89
2024-03-21,30,1172,Beauty,South,0,0,Cloudy,25.0,106.43,278.87,11.44,294,1877.47,1889.76,39,456,64
2024-03-22,50,1112,Toys,North,0,1,Rainy,14.4,86.02,262.24,5.7,465,850.01,911.24,4,344,139
2024-03-23,19,1166,Grocery,East,0,1,Sunny,13.4,87.68,209.47,10.45,495,996.5,1094.41,27,351,142
2024-03-24,3,1052,Grocery,East,0,0,Rainy,33.7,91.11,246.08,8.8,63,1929.38,1923.92,1,48,9
2024-03-25,39,1077,Beauty,North,1,1,Cloudy,29.7,83.61,293.18,9.52,163,510.28,517.52,32,497,210
2024-03-26,8,1134,Sports,East,1,0,Sunny,28.0,110.93,217.61,10.49,774,810.4,850.66,15,498,90
2024-03-27,12,1055,Clothing,West,1,1,Cloudy,11.7,101.34,263.95,4.02,578,876.37,908.4,17,470,209
2024-03-28,10,1093,Furniture,East,1,0,Cloudy,39.0,104.23,280.98,8.96,983,156.61,169.69,42,142,15
