Date,Store_ID,Product_ID,Category,Region,Holiday,Promotion,Weather,Temperature,Fuel_Price,CPI,Unemployment,Inventory,Price,Competitor_Price,Discount,Customers,Sales,Year,Month,Day,Week,Quarter,Day_Name,Month_Name,Weekend,Season,Inventory_Per_Customer,Price_Difference,Discount_Amount,Final_Price,Sales_Per_Customer,Promotion_Impact
2023-05-16,6,1131,3,1,1,0,0,22.5,102.56,247.06,9.05,335,1460.4,1430.01,0,401,92,2023,5,16,20,2,5,8,0,2,0.8333333333333334,30.3900000000001,0.0,1460.4,0.22885572139303484,0
2023-05-17,14,1149,2,1,1,1,0,11.9,119.76,292.15,3.62,976,970.54,929.21,11,413,191,2023,5,17,20,2,6,8,0,2,2.357487922705314,41.32999999999993,106.75939999999999,863.7805999999999,0.4613526570048309,11
2023-05-18,47,1166,3,0,1,1,1,21.3,107.31,259.42,7.85,689,1727.56,1595.79,34,221,100,2023,5,18,20,2,4,8,0,2,3.1036036036036037,131.76999999999998,587.3704,1140.1896,0.45045045045045046,34
2023-05-19,34,1033,5,2,0,0,1,23.9,108.76,230.9,6.41,255,532.65,516.26,17,116,27,2023,5,19,20,2,0,8,0,2,2.1794871794871793,16.389999999999986,90.5505,442.0995,0.23076923076923078,0
2023-05-20,8,1009,0,3,0,0,2,12.0,103.76,233.57,9.05,913,144.92,151.89,25,244,22,2023,5,20,20,2,2,8,1,2,3.726530612244898,-6.969999999999999,36.23,108.69,0.08979591836734693,0
2023-05-21,15,1139,4,1,0,1,2,34.5,109.26,218.27,8.38,708,1645.85,1559.25,9,358,130,2023,5,21,20,2,3,8,1,2,1.9721448467966574,86.59999999999991,148.1265,1497.7234999999998,0.362116991643454,9
2023-05-22,18,1016,6,2,1,1,2,39.2,117.66,260.56,10.07,346,1407.8,1381.97,19,212,88,2023,5,22,21,2,1,8,0,2,1.624413145539906,25.829999999999927,267.482,1140.318,0.4131455399061033,19
2023-05-23,12,1194,6,3,0,0,1,35.7,85.77,235.56,3.52,442,1937.18,1959.37,8,218,30,2023,5,23,21,2,5,8,0,2,2.0182648401826486,-22.189999999999827,154.9744,1782.2056,0.136986301369863,0
2023-05-24,42,1021,3,0,0,0,2,18.1,106.95,252.35,10.86,212,1619.07,1647.43,42,306,40,2023,5,24,21,2,6,8,0,2,0.6905537459283387,-28.360000000000127,680.0094,939.0605999999999,0.13029315960912052,0
2023-05-25,14,1123,4,0,1,0,2,38.1,118.48,194.08,12.0,510,1833.16,1904.88,45,124,5,2023,5,25,21,2,4,8,0,2,4.08,-71.72000000000003,824.922,1008.238,0.04,0
2023-05-26,21,1199,1,3,1,1,1,17.8,100.51,239.67,3.89,759,965.51,1031.11,13,209,94,2023,5,26,21,2,0,8,0,2,3.6142857142857143,-65.59999999999991,125.51629999999999,839.9937,0.44761904761904764,13
2023-05-27,21,1106,2,2,0,0,1,26.6,103.36,266.4,5.66,220,693.24,676.58,15,275,13,2023,5,27,21,2,2,8,1,2,0.7971014492753623,16.659999999999968,103.986,589.254,0.04710144927536232,0
2023-05-28,22,1066,0,3,1,1,2,32.0,94.09,196.8,7.92,208,1837.95,1853.44,41,50,2,2023,5,28,21,2,3,8,1,2,4.078431372549019,-15.490000000000009,753.5595,1084.3905,0.0392156862745098,41
2023-05-29,34,1009,0,1,0,0,1,14.1,105.23,188.16,4.36,243,1036.18,1009.9,39,346,33,2023,5,29,22,2,1,8,0,2,0.7002881844380403,26.280000000000086,404.1102,632.0698,0.09510086455331412,0
2023-05-30,31,1169,3,1,0,1,2,10.5,108.89,244.29,5.58,534,1635.66,1692.59,11,74,14,2023,5,30,22,2,5,8,0,2,7.12,-56.929999999999836,179.92260000000002,1455.7374,0.18666666666666668,11
2023-05-31,7,1135,4,2,0,1,1,18.0,95.88,224.77,6.65,598,524.26,544.94,19,370,144,2023,5,31,22,2,6,8,0,2,1.6118598382749325,-20.680000000000064,99.60940000000001,424.6506,0.3881401617250674,19
2023-06-01,42,1195,2,1,1,1,1,26.6,82.24,181.13,4.54,531,1698.39,1747.61,21,309,129,2023,6,1,22,2,4,6,0,1,1.7129032258064516,-49.2199999999998,356.6619,1341.7281,0.4161290322580645,21
2023-06-03,49,1183,0,3,0,1,2,26.9,102.67,281.93,9.09,573,696.87,732.5,8,424,164,2023,6,3,22,2,2,6,1,1,1.348235294117647,-35.629999999999995,55.7496,641.1204,0.38588235294117645,8
2023-06-04,45,1186,2,0,0,0,1,17.0,83.04,252.62,8.52,629,823.57,868.63,1,344,46,2023,6,4,22,2,3,6,1,1,1.8231884057971015,-45.059999999999945,8.235700000000001,815.3343000000001,0.13333333333333333,0
2023-06-05,32,1059,1,3,1,0,0,27.6,95.2,272.66,5.66,272,1440.56,1320.14,9,214,71,2023,6,5,23,2,1,6,0,1,1.2651162790697674,120.41999999999985,129.6504,1310.9096,0.3302325581395349,0
2023-06-06,46,1163,4,3,1,1,2,12.7,117.72,233.37,9.85,124,308.39,289.11,28,305,119,2023,6,6,23,2,5,6,0,1,0.40522875816993464,19.279999999999973,86.3492,222.0408,0.3888888888888889,28
2023-06-08,44,1098,4,2,1,1,1,24.8,82.53,232.16,6.79,515,1576.2,1532.42,15,389,161,2023,6,8,23,2,4,6,0,1,1.3205128205128205,43.77999999999997,236.43,1339.77,0.4128205128205128,15
2023-06-09,13,1118,2,2,1,0,1,20.0,104.81,276.49,5.97,362,889.7,947.27,41,324,43,2023,6,9,23,2,0,6,0,1,1.113846153846154,-57.569999999999936,364.77700000000004,524.923,0.13230769230769232,0
2023-06-10,9,1077,1,2,1,1,2,38.9,118.75,214.97,9.25,522,1937.14,2046.38,20,212,86,2023,6,10,23,2,2,6,1,1,2.4507042253521125,-109.24000000000001,387.42800000000005,1549.712,0.40375586854460094,20
2023-06-11,24,1030,6,2,0,0,0,23.8,108.33,232.61,5.62,729,184.86,197.72,50,229,36,2023,6,11,23,2,3,6,1,1,3.1695652173913045,-12.859999999999985,92.43,92.43,0.1565217391304348,0
2023-06-12,44,1128,4,0,0,1,0,14.6,96.93,225.24,7.04,632,984.51,964.98,32,492,200,2023,6,12,24,2,1,6,0,1,1.281947261663286,19.529999999999973,315.0432,669.4667999999999,0.4056795131845842,32
2023-06-13,35,1010,0,0,0,0,2,29.7,94.2,257.64,3.4,680,1371.07,1343.54,48,189,6,2023,6,13,24,2,5,6,0,1,3.5789473684210527,27.529999999999973,658.1136,712.9563999999999,0.031578947368421054,0
2023-06-14,28,1028,2,1,1,0,0,32.4,102.32,262.52,4.99,403,812.71,856.98,37,373,54,2023,6,14,24,2,6,6,0,1,1.0775401069518717,-44.26999999999998,300.7027,512.0073,0.1443850267379679,0
2023-06-16,29,1185,5,3,1,0,1,11.3,108.43,182.71,6.09,131,1370.42,1278.42,47,144,2,2023,6,16,24,2,0,6,0,1,0.903448275862069,92.0,644.0974000000001,726.3226,0.013793103448275862,0
2023-06-17,22,1144,3,3,0,1,0,15.5,105.62,231.86,3.26,648,1772.04,1754.17,27,219,78,2023,6,17,24,2,2,6,1,1,2.9454545454545453,17.86999999999989,478.4508,1293.5892,0.35454545454545455,27
2023-06-18,1,1181,4,2,1,0,0,13.1,114.88,202.44,5.93,488,272.21,281.5,31,290,57,2023,6,18,24,2,3,6,1,1,1.6769759450171822,-9.29000000000002,84.38510000000001,187.82489999999996,0.1958762886597938,0
2023-06-20,16,1079,2,2,1,0,0,21.7,103.86,248.98,6.81,518,1289.23,1339.11,41,496,99,2023,6,20,25,2,5,6,0,1,1.0422535211267605,-49.87999999999988,528.5843,760.6457,0.19919517102615694,0
2023-06-21,32,1074,4,2,1,1,0,11.6,94.36,181.15,4.23,854,798.69,808.53,41,273,110,2023,6,21,25,2,6,6,0,1,3.116788321167883,-9.839999999999918,327.4629,471.22710000000006,0.40145985401459855,41
2023-06-22,27,1176,3,3,1,1,2,12.5,81.23,271.33,5.63,301,488.44,467.8,49,254,83,2023,6,22,25,2,4,6,0,1,1.1803921568627451,20.639999999999986,239.3356,249.1044,0.3254901960784314,49
2023-06-24,48,1168,0,2,1,0,1,17.9,114.49,190.44,10.79,140,1562.48,1480.28,47,321,42,2023,6,24,25,2,2,6,1,1,0.43478260869565216,82.20000000000005,734.3656,828.1144,0.13043478260869565,0
2023-06-25,40,1162,3,2,0,0,2,34.2,102.8,243.87,8.37,192,681.12,708.92,18,313,23,2023,6,25,25,2,3,6,1,1,0.6114649681528662,-27.799999999999955,122.6016,558.5184,0.0732484076433121,0
2023-06-26,18,1132,5,1,0,1,2,39.8,114.68,195.23,10.79,275,335.17,323.24,15,409,164,2023,6,26,26,2,1,6,0,1,0.6707317073170732,11.930000000000007,50.2755,284.8945,0.4,15
2023-06-27,10,1148,5,0,1,1,1,12.3,111.78,272.27,6.63,787,592.54,644.25,23,252,98,2023,6,27,26,2,5,6,0,1,3.110671936758893,-51.710000000000036,136.28419999999997,456.2558,0.38735177865612647,23
2023-06-28,32,1084,6,1,0,1,0,29.9,94.33,187.6,7.81,243,1937.85,2063.75,31,157,49,2023,6,28,26,2,6,6,0,1,1.5379746835443038,-125.90000000000009,600.7334999999999,1337.1165,0.310126582278481,31
2023-06-29,36,1148,4,3,1,0,2,13.0,111.36,235.15,4.12,898,358.07,354.96,27,123,23,2023,6,29,26,2,4,6,0,1,7.241935483870968,3.1100000000000136,96.6789,261.3911,0.18548387096774194,0
2023-06-30,45,1034,5,0,0,1,2,29.6,90.02,224.62,11.13,189,150.99,154.78,46,378,137,2023,6,30,26,2,0,6,0,1,0.49868073878627966,-3.789999999999992,69.45540000000001,81.5346,0.36147757255936674,46
2023-07-01,6,1181,2,1,0,1,2,14.0,89.05,261.6,3.08,732,719.97,665.34,27,375,131,2023,7,1,26,3,2,5,1,1,1.946808510638298,54.629999999999995,194.39190000000002,525.5781,0.3484042553191489,27
2023-07-02,9,1123,2,2,1,0,0,34.2,84.13,224.11,5.69,411,1558.25,1637.15,8,348,72,2023,7,2,26,3,3,5,1,1,1.177650429799427,-78.90000000000009,124.66,1433.59,0.20630372492836677,0
2023-07-03,34,1145,2,2,1,1,0,16.4,109.93,290.39,8.54,473,1726.93,1584.18,6,91,38,2023,7,3,27,3,1,5,0,1,5.141304347826087,142.75,103.6158,1623.3142,0.41304347826086957,6
2023-07-04,49,1032,6,3,1,1,1,33.7,89.91,257.35,5.23,635,1220.02,1246.27,49,373,172,2023,7,4,27,3,5,5,0,1,1.6978609625668448,-26.25,597.8098,622.2102,0.45989304812834225,49
2023-07-05,20,1053,6,2,1,1,0,11.6,115.92,294.56,7.45,135,520.11,534.47,4,290,132,2023,7,5,27,3,6,5,0,1,0.4639175257731959,-14.360000000000014,20.8044,499.3056,0.4536082474226804,4
2023-07-06,1,1093,1,2,1,1,1,26.4,86.91,236.52,11.89,94,82.54,75.4,16,130,57,2023,7,6,27,3,4,5,0,1,0.7175572519083969,7.140000000000001,13.2064,69.3336,0.4351145038167939,16
2023-07-07,26,1130,1,3,1,1,2,29.2,101.51,198.32,3.75,100,1047.04,984.89,9,294,130,2023,7,7,27,3,0,5,0,1,0.3389830508474576,62.14999999999998,94.23360000000001,952.8063999999999,0.4406779661016949,9
2023-07-08,21,1101,6,1,1,1,0,38.6,89.55,209.34,11.32,138,934.08,954.41,19,361,155,2023,7,8,27,3,2,5,1,1,0.3812154696132597,-20.329999999999927,177.4752,756.6048000000001,0.4281767955801105,19
2023-07-09,8,1004,5,2,0,0,1,38.6,100.92,273.96,9.49,190,775.15,813.87,17,395,37,2023,7,9,27,3,3,5,1,1,0.4797979797979798,-38.72000000000003,131.7755,643.3745,0.09343434343434344,0
2023-07-10,8,1198,2,0,1,1,0,11.9,108.49,249.2,3.69,486,1046.02,953.02,36,105,31,2023,7,10,28,3,1,5,0,1,4.584905660377358,93.0,376.5672,669.4528,0.29245283018867924,36
2023-07-11,7,1147,5,1,0,0,2,35.8,80.49,185.52,6.28,962,342.67,372.22,2,303,50,2023,7,11,28,3,5,5,0,1,3.164473684210526,-29.55000000000001,6.853400000000001,335.8166,0.16447368421052633,0
2023-07-12,46,1190,5,3,0,1,2,22.5,108.81,212.55,3.7,401,282.83,292.63,3,111,45,2023,7,12,28,3,6,5,0,1,3.580357142857143,-9.800000000000011,8.4849,274.3451,0.4017857142857143,3
2023-07-13,3,1103,2,3,1,1,1,12.6,98.27,224.27,5.62,823,642.62,658.39,29,208,96,2023,7,13,28,3,4,5,0,1,3.937799043062201,-15.769999999999982,186.3598,456.2602,0.45933014354066987,29
2023-07-15,47,1079,2,2,0,1,1,38.8,118.9,197.08,5.52,64,1846.49,1993.21,33,231,66,2023,7,15,28,3,2,5,1,1,0.27586206896551724,-146.72000000000003,609.3417,1237.1483,0.28448275862068967,33
2023-07-16,45,1096,3,1,0,0,0,34.6,82.99,248.14,6.91,153,511.7,487.24,20,494,72,2023,7,16,28,3,3,5,1,1,0.3090909090909091,24.45999999999998,102.34,409.36,0.14545454545454545,0
2023-07-17,48,1084,1,3,1,0,2,38.3,85.44,272.42,3.98,128,370.53,368.01,26,81,0,2023,7,17,29,3,1,5,0,1,1.5609756097560976,2.519999999999982,96.33779999999999,274.19219999999996,0.0,0
2023-07-18,35,1092,0,2,1,1,1,18.0,84.8,198.91,9.17,866,1424.17,1453.59,13,447,200,2023,7,18,29,3,5,5,0,1,1.9330357142857142,-29.419999999999845,185.1421,1239.0279,0.44642857142857145,13
2023-07-21,42,1114,0,2,0,1,2,11.3,98.44,200.16,8.16,861,1462.64,1461.51,24,369,140,2023,7,21,29,3,0,5,0,1,2.327027027027027,1.1300000000001091,351.0336,1111.6064000000001,0.3783783783783784,24
2023-07-22,28,1045,1,2,0,1,1,23.4,85.95,253.69,8.55,682,625.46,614.45,35,265,103,2023,7,22,29,3,2,5,1,1,2.56390977443609,11.009999999999991,218.91100000000003,406.549,0.38721804511278196,35
2023-07-23,9,1108,4,2,0,1,0,20.8,101.78,238.16,11.21,534,677.13,646.04,1,183,75,2023,7,23,29,3,3,5,1,1,2.902173913043478,31.090000000000032,6.7713,670.3587,0.4076086956521739,1
2023-07-24,39,1057,2,0,0,1,0,20.7,103.36,207.93,4.44,273,1330.89,1268.74,50,489,179,2023,7,24,30,3,1,5,0,1,0.5571428571428572,62.15000000000009,665.445,665.445,0.3653061224489796,50
2023-07-25,15,1148,0,3,1,0,2,17.1,92.72,268.57,6.23,625,105.0,109.21,36,308,33,2023,7,25,30,3,5,5,0,1,2.0226537216828477,-4.209999999999994,37.8,67.2,0.10679611650485436,0
2023-07-26,10,1145,4,3,1,0,1,11.1,82.25,252.2,3.18,509,51.33,55.62,12,432,93,2023,7,26,30,3,6,5,0,1,1.1755196304849884,-4.289999999999999,6.1596,45.1704,0.21478060046189376,0
2023-07-27,21,1016,2,2,0,0,0,35.8,118.42,224.83,11.48,425,1192.73,1153.74,20,89,18,2023,7,27,30,3,4,5,0,1,4.722222222222222,38.99000000000001,238.546,954.184,0.2,0
2023-07-28,11,1188,3,3,1,0,0,39.1,107.74,291.46,10.08,248,1347.79,1432.55,24,177,27,2023,7,28,30,3,0,5,0,1,1.3932584269662922,-84.75999999999999,323.4696,1024.3204,0.15168539325842698,0
2023-07-30,16,1089,1,2,0,1,1,10.3,88.39,263.18,6.15,825,260.67,234.67,24,244,87,2023,7,30,30,3,3,5,1,1,3.36734693877551,26.00000000000003,62.5608,198.10920000000002,0.3551020408163265,24
2023-08-01,21,1067,2,1,1,0,1,14.8,83.0,293.02,11.8,366,1208.36,1235.82,30,380,90,2023,8,1,31,3,5,1,0,1,0.9606299212598425,-27.460000000000036,362.508,845.8519999999999,0.23622047244094488,0
2023-08-02,11,1156,3,2,0,0,1,16.2,87.6,263.66,9.5,767,1103.24,1138.68,19,141,20,2023,8,2,31,3,6,1,0,1,5.401408450704225,-35.440000000000055,209.6156,893.6244,0.14084507042253522,0
2023-08-03,7,1013,3,3,0,0,1,10.1,83.51,278.87,8.63,511,439.37,397.69,10,346,47,2023,8,3,31,3,4,1,0,1,1.4726224783861672,41.68000000000001,43.937,395.433,0.13544668587896252,0
2023-08-04,8,1079,0,3,1,1,0,18.0,105.67,226.5,6.34,410,770.33,761.98,16,245,109,2023,8,4,31,3,0,1,0,1,1.6666666666666667,8.350000000000023,123.25280000000001,647.0772000000001,0.44308943089430897,16
2023-08-05,30,1068,4,0,0,0,0,30.0,83.43,221.25,7.87,794,1199.97,1212.83,24,439,32,2023,8,5,31,3,2,1,1,1,1.8045454545454545,-12.8599999999999,287.9928,911.9772,0.07272727272727272,0
2023-08-06,44,1122,6,2,1,1,2,21.8,114.16,184.17,8.14,549,1610.88,1668.08,39,95,27,2023,8,6,31,3,3,1,1,1,5.71875,-57.19999999999982,628.2432000000001,982.6368,0.28125,39
2023-08-07,8,1194,3,2,0,0,2,13.8,96.93,298.59,6.92,862,1273.09,1358.16,16,183,41,2023,8,7,32,3,1,1,0,1,4.684782608695652,-85.07000000000016,203.69439999999997,1069.3955999999998,0.22282608695652173,0
2023-08-08,5,1023,3,3,1,1,0,23.7,114.94,274.39,8.61,555,1574.29,1452.29,9,95,28,2023,8,8,32,3,5,1,0,1,5.78125,122.0,141.6861,1432.6039,0.2916666666666667,9
2023-08-09,37,1151,6,1,0,0,1,36.0,115.21,285.35,5.38,690,996.89,1018.61,2,108,14,2023,8,9,32,3,6,1,0,1,6.330275229357798,-21.720000000000027,19.9378,976.9522,0.12844036697247707,0
2023-08-10,39,1175,5,3,0,1,1,30.7,81.97,237.03,5.42,401,89.45,95.13,19,179,71,2023,8,10,32,3,4,1,0,1,2.227777777777778,-5.679999999999993,16.9955,72.4545,0.39444444444444443,19
2023-08-11,18,1126,0,1,0,0,1,39.2,97.72,279.1,5.42,446,1229.71,1128.7,28,128,19,2023,8,11,32,3,0,1,0,1,3.4573643410852712,101.00999999999999,344.31880000000007,885.3912,0.14728682170542637,0
2023-08-12,32,1195,6,0,0,0,2,19.3,100.27,196.28,10.66,920,1158.91,1083.29,12,448,58,2023,8,12,32,3,2,1,1,1,2.048997772828508,75.62000000000012,139.06920000000002,1019.8408000000001,0.1291759465478842,0
2023-08-13,4,1064,2,3,0,1,0,16.0,94.73,235.71,6.57,965,291.55,264.18,23,270,95,2023,8,13,32,3,3,1,1,1,3.5608856088560885,27.370000000000005,67.0565,224.4935,0.3505535055350554,23
2023-08-14,31,1151,6,0,1,0,1,32.5,107.55,214.21,6.48,186,1714.95,1810.93,13,458,84,2023,8,14,33,3,1,1,0,1,0.40522875816993464,-95.98000000000002,222.94350000000003,1492.0065,0.1830065359477124,0
2023-08-15,15,1166,4,2,1,1,0,10.6,111.21,272.11,3.08,953,308.01,287.88,0,134,60,2023,8,15,33,3,5,1,0,1,7.059259259259259,20.129999999999995,0.0,308.01,0.4444444444444444,0
2023-08-16,20,1183,5,0,1,1,1,23.8,88.73,216.26,7.69,658,824.45,758.88,32,359,170,2023,8,16,33,3,6,1,0,1,1.8277777777777777,65.57000000000005,263.824,560.626,0.4722222222222222,32
2023-08-17,24,1144,5,0,1,0,1,11.9,119.53,256.87,10.75,287,1329.43,1449.66,41,172,26,2023,8,17,33,3,4,1,0,1,1.6589595375722543,-120.23000000000002,545.0663000000001,784.3637,0.15028901734104047,0
2023-08-18,16,1015,0,3,1,0,0,10.8,99.89,215.47,11.16,434,807.14,732.13,45,312,60,2023,8,18,33,3,0,1,0,1,1.3865814696485623,75.00999999999999,363.213,443.92699999999996,0.19169329073482427,0
2023-08-19,13,1088,5,2,1,1,0,19.0,86.8,258.91,8.02,320,240.33,222.45,16,391,177,2023,8,19,33,3,2,1,1,1,0.8163265306122449,17.880000000000024,38.4528,201.87720000000002,0.45153061224489793,16
2023-08-20,12,1175,1,1,0,1,2,32.3,92.28,274.57,5.98,286,1191.86,1183.22,7,260,86,2023,8,20,33,3,3,1,1,1,1.0957854406130267,8.639999999999873,83.43019999999999,1108.4298,0.32950191570881227,7
2023-08-21,4,1163,6,1,1,0,0,13.6,107.23,243.58,6.72,911,1715.77,1591.33,12,195,24,2023,8,21,34,3,1,1,0,1,4.6479591836734695,124.44000000000005,205.89239999999998,1509.8776,0.12244897959183673,0
2023-08-22,30,1037,1,2,0,1,1,28.9,87.07,256.14,3.04,300,458.3,483.37,36,411,160,2023,8,22,34,3,5,1,0,1,0.7281553398058253,-25.069999999999993,164.988,293.312,0.3883495145631068,36
2023-08-23,11,1126,0,1,0,1,0,22.9,97.16,237.29,3.04,566,438.86,427.72,0,476,182,2023,8,23,34,3,6,1,0,1,1.1865828092243187,11.139999999999986,0.0,438.86,0.38155136268343814,0
2023-08-24,13,1005,5,1,0,0,0,36.3,92.48,192.32,7.53,333,375.69,400.02,19,168,36,2023,8,24,34,3,4,1,0,1,1.970414201183432,-24.329999999999984,71.3811,304.3089,0.21301775147928995,0
2023-08-25,30,1187,6,0,1,0,1,39.9,99.61,270.01,4.48,948,1840.5,1804.94,14,134,21,2023,8,25,34,3,0,1,0,1,7.022222222222222,35.559999999999945,257.67,1582.83,0.15555555555555556,0
2023-08-26,47,1006,6,2,0,1,0,29.5,81.49,285.19,5.3,567,1265.11,1288.87,3,358,137,2023,8,26,34,3,2,1,1,1,1.5793871866295264,-23.75999999999999,37.9533,1227.1567,0.3816155988857939,3
2023-08-27,7,1168,0,1,0,0,1,23.3,84.94,210.33,9.32,230,1405.62,1442.25,19,235,21,2023,8,27,34,3,3,1,1,1,0.9745762711864406,-36.63000000000011,267.0678,1138.5521999999999,0.08898305084745763,0
2023-08-28,18,1160,6,2,1,0,0,31.6,84.71,193.68,3.96,223,1237.55,1306.35,33,123,2,2023,8,28,35,3,1,1,0,1,1.7983870967741935,-68.79999999999995,408.3915,829.1585,0.016129032258064516,0
2023-08-29,23,1181,3,0,0,0,0,24.9,88.31,291.97,5.98,22,74.86,68.71,7,447,54,2023,8,29,35,3,5,1,0,1,0.049107142857142856,6.150000000000006,5.2402,69.6198,0.12053571428571429,0
2023-08-30,6,1200,6,1,0,1,0,16.9,119.55,215.52,7.18,122,1635.7,1758.1,18,204,70,2023,8,30,35,3,6,1,0,1,0.5951219512195122,-122.39999999999986,294.42600000000004,1341.274,0.34146341463414637,18
2023-09-01,8,1103,3,3,1,1,0,35.5,112.0,257.86,10.17,135,308.4,322.37,10,73,36,2023,9,1,35,3,0,11,0,0,1.8243243243243243,-13.970000000000027,30.84,277.56,0.4864864864864865,10
2023-09-02,27,1152,3,3,0,1,1,28.3,114.5,285.59,9.55,933,304.78,330.41,7,474,184,2023,9,2,35,3,2,11,1,0,1.9642105263157894,-25.630000000000052,21.334600000000002,283.44539999999995,0.3873684210526316,7
2023-09-03,17,1168,1,1,0,1,0,25.7,108.02,191.43,8.96,274,989.76,1022.17,41,217,76,2023,9,3,35,3,3,11,1,0,1.2568807339449541,-32.40999999999997,405.80159999999995,583.9584,0.3486238532110092,41
2023-09-05,25,1104,0,2,0,1,1,34.0,97.92,282.79,7.02,141,1962.31,2058.56,1,72,27,2023,9,5,36,3,5,11,0,0,1.9315068493150684,-96.25,19.6231,1942.6869,0.3698630136986301,1
2023-09-06,26,1106,2,1,0,1,0,26.9,106.18,234.74,6.07,865,155.84,147.2,29,189,53,2023,9,6,36,3,6,11,0,0,4.552631578947368,8.640000000000015,45.193599999999996,110.6464,0.2789473684210526,29
2023-09-08,3,1043,3,2,1,0,1,28.3,87.5,291.63,6.54,488,1657.88,1555.28,21,75,8,2023,9,8,36,3,0,11,0,0,6.421052631578948,102.60000000000014,348.1548,1309.7252,0.10526315789473684,0
2023-09-09,41,1173,6,1,1,1,0,27.7,100.17,295.66,3.04,773,144.71,157.31,37,267,105,2023,9,9,36,3,2,11,1,0,2.8843283582089554,-12.599999999999994,53.5427,91.16730000000001,0.3917910447761194,37
2023-09-11,19,1116,0,2,0,1,0,31.0,109.94,215.87,9.31,901,662.13,693.49,35,343,152,2023,9,11,37,3,1,11,0,0,2.619186046511628,-31.360000000000014,231.7455,430.3845,0.4418604651162791,35
2023-09-12,14,1052,4,0,1,0,0,29.5,118.33,240.47,9.25,350,1435.19,1510.04,35,265,21,2023,9,12,37,3,5,11,0,0,1.3157894736842106,-74.84999999999991,502.3165,932.8735,0.07894736842105263,0
2023-09-13,46,1107,5,0,1,0,0,13.2,95.23,186.37,3.51,293,1512.86,1410.27,18,369,56,2023,9,13,37,3,6,11,0,0,0.7918918918918919,102.58999999999992,272.3148,1240.5452,0.15135135135135136,0
2023-09-14,17,1038,0,1,1,0,0,11.0,112.56,192.3,10.81,777,1145.68,1082.51,41,307,39,2023,9,14,37,3,4,11,0,0,2.522727272727273,63.17000000000007,469.72880000000004,675.9512,0.1266233766233766,0
2023-09-15,45,1074,5,1,1,1,1,38.7,119.03,217.52,7.97,33,1500.16,1411.08,49,460,199,2023,9,15,37,3,0,11,0,0,0.07158351409978309,89.08000000000015,735.0784000000001,765.0816,0.4316702819956616,49
2023-09-16,29,1058,5,0,0,0,1,23.5,119.34,188.94,11.66,772,1052.0,1026.16,27,162,11,2023,9,16,37,3,2,11,1,0,4.736196319018405,25.839999999999918,284.04,767.96,0.06748466257668712,0
2023-09-18,36,1092,2,0,0,0,0,12.0,100.21,229.91,7.83,114,731.34,787.42,42,189,11,2023,9,18,38,3,1,11,0,0,0.6,-56.07999999999993,307.1628,424.1772,0.05789473684210526,0
2023-09-19,49,1159,6,3,0,0,0,20.4,89.61,257.07,11.27,269,1919.85,1989.94,20,215,33,2023,9,19,38,3,5,11,0,0,1.2453703703703705,-70.09000000000015,383.97,1535.8799999999999,0.1527777777777778,0
2023-09-20,8,1099,1,0,0,1,0,34.1,97.82,185.26,11.08,217,674.61,618.26,6,105,57,2023,9,20,38,3,6,11,0,0,2.047169811320755,56.35000000000002,40.4766,634.1334,0.5377358490566038,6
2023-09-21,35,1002,5,1,0,0,0,22.7,84.16,244.53,9.32,779,1561.65,1607.43,4,402,56,2023,9,21,38,3,4,11,0,0,1.933002481389578,-45.77999999999997,62.466,1499.1840000000002,0.13895781637717122,0
2023-09-22,44,1040,2,3,1,0,2,12.2,87.12,210.23,3.63,861,493.91,470.07,24,250,35,2023,9,22,38,3,0,11,0,0,3.4302788844621515,23.840000000000032,118.5384,375.37160000000006,0.1394422310756972,0
2023-09-23,2,1100,5,1,0,0,0,27.6,108.04,188.71,11.35,128,615.18,638.05,38,64,0,2023,9,23,38,3,2,11,1,0,1.9692307692307693,-22.870000000000005,233.76839999999996,381.4116,0.0,0
2023-09-24,19,1196,3,3,1,0,1,14.7,88.79,269.61,10.17,889,1114.16,1216.69,9,172,21,2023,9,24,38,3,3,11,1,0,5.138728323699422,-102.52999999999997,100.2744,1013.8856000000001,0.12138728323699421,0
2023-09-25,47,1166,1,1,0,0,2,10.2,103.87,244.46,11.52,332,459.6,481.79,46,196,0,2023,9,25,39,3,1,11,0,0,1.6852791878172588,-22.189999999999998,211.41600000000003,248.184,0.0,0
2023-09-26,14,1106,5,2,0,0,2,28.5,90.11,193.75,9.04,600,1711.89,1832.2,35,256,25,2023,9,26,39,3,5,11,0,0,2.3346303501945527,-120.30999999999995,599.1615,1112.7285000000002,0.09727626459143969,0
2023-09-27,43,1018,1,1,0,1,1,20.7,106.85,208.14,5.57,91,1805.23,1739.44,28,188,63,2023,9,27,39,3,6,11,0,0,0.48148148148148145,65.78999999999996,505.4644,1299.7656,0.3333333333333333,28
2023-09-28,40,1169,1,2,1,1,1,15.1,92.53,274.28,9.41,676,900.44,961.69,8,367,160,2023,9,28,39,3,4,11,0,0,1.8369565217391304,-61.25,72.0352,828.4048,0.43478260869565216,8
2023-09-30,47,1020,2,1,1,0,2,26.5,101.74,299.85,7.25,813,339.83,332.52,49,321,48,2023,9,30,39,3,2,11,1,0,2.5248447204968945,7.310000000000002,166.5167,173.3133,0.14906832298136646,0
